BOM Variant,vad_description1,Component Variant,Quantity,Build per,Time (hrs)
790-GLV,The Hockley Heritage - Two Gallon HDG in Galv',11179,1.0,1,0.0
790-GLV,The Hockley Heritage - Two Gallon HDG in Galv',11114,1.0,1,0.0
790-GLV,The Hockley Heritage - Two Gallon HDG in Galv',10925,1.0,1,0.0
790-GLV,The Hockley Heritage - Two Gallon HDG in Galv',10284,1.0,1,0.0
790-GLV,The Hockley Heritage - Two Gallon HDG in Galv',11257,1.0,1,0.0
790-GLV,The Hockley Heritage - Two Gallon HDG in Galv',11503,1.0,1,0.0
790-GRN,The Hockley Heritage - Two Gallon HDG in HAWS Green,10925,1.0,1,0.0834
790-GRN,The Hockley Heritage - Two Gallon HDG in HAWS Green,11114,1.0,1,0.0834
790-GRN,The Hockley Heritage - Two Gallon HDG in HAWS Green,ZNS10655,2.0,1,0.0834
790-GRN,The Hockley Heritage - Two Gallon HDG in HAWS Green,11179,1.0,1,0.0834
790-GRN,The Hockley Heritage - Two Gallon HDG in HAWS Green,11539,1.0,1,0.0834
790-GRN,The Hockley Heritage - Two Gallon HDG in HAWS Green,ZNS1564,2.0,1,0.0834
790-GRN,The Hockley Heritage - Two Gallon HDG in HAWS Green,10284,1.0,1,0.0834
790-GRN,The Hockley Heritage - Two Gallon HDG in HAWS Green,11257,1.0,1,0.0834
790-GRN,The Hockley Heritage - Two Gallon HDG in HAWS Green,11504,1.0,1,0.0834
80,Pressure Control Valve Complete Assembly,86,1.0,1,0.0125
80,Pressure Control Valve Complete Assembly,2591,1.0,1,0.0125
80:80-SPIN,HAWS INDOOR SPINNER DISPLAY,ZNS10169,1.0,1,0.0
80:80-SPIN,HAWS INDOOR SPINNER DISPLAY,80:80-HEADER,1.0,1,0.0
8002,"10mm Cream Injector Nozzle for Cox Gun to Safeguard Spec. (No Nozzle Holder, No Cap)",73,110.0,1000,0.0
8002,"10mm Cream Injector Nozzle for Cox Gun to Safeguard Spec. (No Nozzle Holder, No Cap)",5297,1.0,1,0.0
8002,"10mm Cream Injector Nozzle for Cox Gun to Safeguard Spec. (No Nozzle Holder, No Cap)",221,1.0,1,0.0
8002,"10mm Cream Injector Nozzle for Cox Gun to Safeguard Spec. (No Nozzle Holder, No Cap)",177,1.0,1,0.0
8002,"10mm Cream Injector Nozzle for Cox Gun to Safeguard Spec. (No Nozzle Holder, No Cap)",234,1.0,1,0.0
8003,"10mm Cream Injector Nozzle for Cox Gun to Safeguard Spec. (Nozzle Holder, with Cap)",5297,1.0,1,0.0
8003,"10mm Cream Injector Nozzle for Cox Gun to Safeguard Spec. (Nozzle Holder, with Cap)",73,110.0,1000,0.0
8003,"10mm Cream Injector Nozzle for Cox Gun to Safeguard Spec. (Nozzle Holder, with Cap)",221,1.0,1,0.0
8003,"10mm Cream Injector Nozzle for Cox Gun to Safeguard Spec. (Nozzle Holder, with Cap)",242,1.0,1,0.0
8003,"10mm Cream Injector Nozzle for Cox Gun to Safeguard Spec. (Nozzle Holder, with Cap)",241,1.0,1,0.0
8003,"10mm Cream Injector Nozzle for Cox Gun to Safeguard Spec. (Nozzle Holder, with Cap)",177,1.0,1,0.0
8003,"10mm Cream Injector Nozzle for Cox Gun to Safeguard Spec. (Nozzle Holder, with Cap)",234,1.0,1,0.0
8004,"Ultracure 600ml Foil Nozzle for Wykamol (Nozzle Holder, no Cap)",73,110.0,1000,0.0
8004,"Ultracure 600ml Foil Nozzle for Wykamol (Nozzle Holder, no Cap)",236,1.0,1,0.0
8004,"Ultracure 600ml Foil Nozzle for Wykamol (Nozzle Holder, no Cap)",5297,2.0,1,0.0
8004,"Ultracure 600ml Foil Nozzle for Wykamol (Nozzle Holder, no Cap)",241,1.0,1,0.0
8004,"Ultracure 600ml Foil Nozzle for Wykamol (Nozzle Holder, no Cap)",177,1.0,1,0.0
8004,"Ultracure 600ml Foil Nozzle for Wykamol (Nozzle Holder, no Cap)",234,1.0,1,0.0
8005,"Ultracure 600ml Foil Nozzle for Sovereign (Nozzle Holder, with Cap)",236,1.0,1,0.0
8005,"Ultracure 600ml Foil Nozzle for Sovereign (Nozzle Holder, with Cap)",5297,2.0,1,0.0
8005,"Ultracure 600ml Foil Nozzle for Sovereign (Nozzle Holder, with Cap)",73,110.0,1000,0.0
8005,"Ultracure 600ml Foil Nozzle for Sovereign (Nozzle Holder, with Cap)",241,1.0,1,0.0
8005,"Ultracure 600ml Foil Nozzle for Sovereign (Nozzle Holder, with Cap)",242,1.0,1,0.0
8005,"Ultracure 600ml Foil Nozzle for Sovereign (Nozzle Holder, with Cap)",177,1.0,1,0.0
8005,"Ultracure 600ml Foil Nozzle for Sovereign (Nozzle Holder, with Cap)",234,1.0,1,0.0
8025,Eclipse Standard Injection Loom With Gauge,2416,2.0,1,0.0
8025,Eclipse Standard Injection Loom With Gauge,5298,10.0,1,0.0
8025,Eclipse Standard Injection Loom With Gauge,72,18.0,1,0.0
8025,Eclipse Standard Injection Loom With Gauge,76,1.0,1,0.0
8025,Eclipse Standard Injection Loom With Gauge,2267,2.0,1,0.0
8025,Eclipse Standard Injection Loom With Gauge,2269,2.0,1,0.0
8025,Eclipse Standard Injection Loom With Gauge,2270,4.0,1,0.0
8025,Eclipse Standard Injection Loom With Gauge,640,4.0,1,0.0
8025,Eclipse Standard Injection Loom With Gauge,2051,1.0,1,0.0
8025,Eclipse Standard Injection Loom With Gauge,2238,1.0,1,0.0
8025,Eclipse Standard Injection Loom With Gauge,2239,1.0,1,0.0
8025,Eclipse Standard Injection Loom With Gauge,2402,5.0,1,0.0
8032,Snap-on Hose Extension - 10 meters,5298,2.0,1,0.293809524
8032,Snap-on Hose Extension - 10 meters,72,10.0,1,0.293809524
8032,Snap-on Hose Extension - 10 meters,128,1.0,1,0.293809524
8032,Snap-on Hose Extension - 10 meters,2051,1.0,1,0.293809524
8033,Snap-on Hose Extension - 12 meters,128,1.0,1,0.255333333
8033,Snap-on Hose Extension - 12 meters,72,12.0,1,0.255333333
8033,Snap-on Hose Extension - 12 meters,5298,2.0,1,0.255333333
8033,Snap-on Hose Extension - 12 meters,2051,1.0,1,0.255333333
8034,Snap-on Hose Extension - 30 meters,128,1.0,1,0.174545455
8034,Snap-on Hose Extension - 30 meters,72,30.0,1,0.174545455
8034,Snap-on Hose Extension - 30 meters,5298,2.0,1,0.174545455
8034,Snap-on Hose Extension - 30 meters,2051,1.0,1,0.174545455
8046,Eclipse Spray Lance (0121) with 10m Hose,5297,2.0,1,0.4064
8046,Eclipse Spray Lance (0121) with 10m Hose,5626,1.0,1,0.4064
8046,Eclipse Spray Lance (0121) with 10m Hose,72,10.0,1,0.4064
8046,Eclipse Spray Lance (0121) with 10m Hose,5631,1.0,1,0.4064
8046,Eclipse Spray Lance (0121) with 10m Hose,10542,1.0,1,0.4064
8046,Eclipse Spray Lance (0121) with 10m Hose,25,1.0,1,0.4064
8046,Eclipse Spray Lance (0121) with 10m Hose,57,1.0,1,0.4064
8046,Eclipse Spray Lance (0121) with 10m Hose,2051,1.0,1,0.4064
8046,Eclipse Spray Lance (0121) with 10m Hose,9109,1.0,1,0.4064
8046,Eclipse Spray Lance (0121) with 10m Hose,2401,1.0,1,0.4064
8046,Eclipse Spray Lance (0121) with 10m Hose,125-NOG,1.0,1,0.4064
8047,Eclipse Spray Lance (0123) with Snap-on 10m Hose,123,1.0,1,0.0
8047,Eclipse Spray Lance (0123) with Snap-on 10m Hose,8032,1.0,1,0.0
8052,Injector Rod with Ball Valve - 250mm x 10mm Dia. ,127,1.0,1,0.098222222
8052,Injector Rod with Ball Valve - 250mm x 10mm Dia. ,640,1.0,1,0.098222222
8074,Eclipse Standard Injection Loom,72,18.0,1,0.875
8074,Eclipse Standard Injection Loom,5298,10.0,1,0.875
8074,Eclipse Standard Injection Loom,2416,3.0,1,0.875
8074,Eclipse Standard Injection Loom,640,4.0,1,0.875
8074,Eclipse Standard Injection Loom,2051,1.0,1,0.875
8074,Eclipse Standard Injection Loom,2239,1.0,1,0.875
8074,Eclipse Standard Injection Loom,2402,5.0,1,0.875
8077,Injection Loom to Sovereign Spec. (6 Outlet),72,16.0,1,0.0
8077,Injection Loom to Sovereign Spec. (6 Outlet),5298,14.0,1,0.0
8077,Injection Loom to Sovereign Spec. (6 Outlet),2416,1.0,1,0.0
8077,Injection Loom to Sovereign Spec. (6 Outlet),640,6.0,1,0.0
8077,Injection Loom to Sovereign Spec. (6 Outlet),2051,1.0,1,0.0
8077,Injection Loom to Sovereign Spec. (6 Outlet),2239,1.0,1,0.0
8077,Injection Loom to Sovereign Spec. (6 Outlet),2402,7.0,1,0.0
82,Suction Strainer,69,1.0,1,0.06
82,Suction Strainer,70,1.0,1,0.06
82,Suction Strainer,77,1.0,1,0.06
850-GRN-4,The Selly Soak - One Gallon in Green (Trade Pack),11223,4.0,1,0.121911392
850-GRN-4,The Selly Soak - One Gallon in Green (Trade Pack),10522,4.0,1,0.121911392
850-GRN-4,The Selly Soak - One Gallon in Green (Trade Pack),10419,4.0,1,0.121911392
850-GRN-4,The Selly Soak - One Gallon in Green (Trade Pack),10520,4.0,1,0.121911392
850-GRN-4,The Selly Soak - One Gallon in Green (Trade Pack),10421,1.0,1,0.121911392
850-GRN-4,The Selly Soak - One Gallon in Green (Trade Pack),10251,4.0,1,0.121911392
86,Top Assembly - Control Valve,2548,1.0,1,0.025238095
86,Top Assembly - Control Valve,5501,1.0,1,0.025238095
86,Top Assembly - Control Valve,5303,1.0,1,0.025238095
86,Top Assembly - Control Valve,2227,1.0,1,0.025238095
86,Top Assembly - Control Valve,2362,1.0,1,0.025238095
86,Top Assembly - Control Valve,5304,1.0,1,0.025238095
86,Top Assembly - Control Valve,5350,1.0,1,0.025238095
907,Skid Frame - Inj. Pump,4805,1.0,1,0.08
907,Skid Frame - Inj. Pump,10625,100.0,1000,0.08
91,Injector Seal - 10mm Dia (Pack of 100),95,100.0,1,0.017
91,Injector Seal - 10mm Dia (Pack of 100),10558,1.0,1,0.017
9109,"Lance Tube with Fittings - 18"" Eclipse Lance",403,1.0,1,0.060297872
9109,"Lance Tube with Fittings - 18"" Eclipse Lance",404,1.0,1,0.060297872
9109,"Lance Tube with Fittings - 18"" Eclipse Lance",405,1.0,1,0.060297872
92,Injector Seal – 12.5mm Dia (Pack of 100),10558,1.0,1,0.215263158
92,Injector Seal – 12.5mm Dia (Pack of 100),10849,2.5,1,0.215263158
9222-6014,The Classic Jug in Yellow Olive,11250,1.0,1,0.0375
9222-6014,The Classic Jug in Yellow Olive,11134,1.0,1,0.0375
9222-6014,The Classic Jug in Yellow Olive,11115,1.0,1,0.0375
9222-6014,The Classic Jug in Yellow Olive,10283,1.0,1,0.0375
9222-6014,The Classic Jug in Yellow Olive,11249,1.0,1,0.0375
9222-BUR,The Classic Jug in Burgundy ,11134,1.0,1,0.028571429
9222-BUR,The Classic Jug in Burgundy ,11115,1.0,1,0.028571429
9222-BUR,The Classic Jug in Burgundy ,10283,1.0,1,0.028571429
9222-BUR,The Classic Jug in Burgundy ,10817,1.0,1,0.028571429
9222-CRM,The Classic Jug in Cream ,11134,1.0,1,0.024578184
9222-CRM,The Classic Jug in Cream ,11115,1.0,1,0.024578184
9222-CRM,The Classic Jug in Cream ,10283,1.0,1,0.024578184
9222-CRM,The Classic Jug in Cream ,10694,1.0,1,0.024578184
9222-DEB,The Classic Jug in Duck Egg Blue ,11115,1.0,1,0.025
9222-DEB,The Classic Jug in Duck Egg Blue ,11134,1.0,1,0.025
9222-DEB,The Classic Jug in Duck Egg Blue ,10283,1.0,1,0.025
9222-DEB,The Classic Jug in Duck Egg Blue ,10786,1.0,1,0.025
9222-GRA,The Classic Jug in Graphite ,11115,1.0,1,0.023841584
9222-GRA,The Classic Jug in Graphite ,11134,1.0,1,0.023841584
9222-GRA,The Classic Jug in Graphite ,10283,1.0,1,0.023841584
9222-GRA,The Classic Jug in Graphite ,10695,1.0,1,0.023841584
9222-SAG,The Classic Jug in Sage ,11115,1.0,1,0.032
9222-SAG,The Classic Jug in Sage ,11134,1.0,1,0.032
9222-SAG,The Classic Jug in Sage ,11538,1.0,1,0.032
9222-SAG,The Classic Jug in Sage ,10283,1.0,1,0.032
9222-SAG,The Classic Jug in Sage ,10696,1.0,1,0.032
9223 - 8T,The Aston Glimmer Pot 8T,11405,1.0,1,0.0884
9223 - 8T,The Aston Glimmer Pot 8T,11402,1.0,1,0.0884
9223 - 8T,The Aston Glimmer Pot 8T,11115,1.0,1,0.0884
9223 - 8T,The Aston Glimmer Pot 8T,10283,1.0,1,0.0884
9223 - 8T,The Aston Glimmer Pot 8T,11400,1.0,1,0.0884
96,Injector Seal - 12.5mm Dia.,10849,22.0,1000,0.0
AMA-100-2-BLU,Amazon - The Bartley Burbler - Two Pint in Blue ,10378,1.0,1,0.007777778
AMA-100-2-BLU,Amazon - The Bartley Burbler - Two Pint in Blue ,10057,1.0,1,0.007777778
AMA-100-2-DEB,Amazon - The Bartley Burbler - Two Pint in Duck Egg Blue ,10378,1.0,1,0.007142857
AMA-100-2-DEB,Amazon - The Bartley Burbler - Two Pint in Duck Egg Blue ,10073,1.0,1,0.007142857
AMA-100-2-GRN,Amazon - The Bartley Burbler - Two Pint in Green ,10378,1.0,1,0.008461538
AMA-100-2-GRN,Amazon - The Bartley Burbler - Two Pint in Green ,10053,1.0,1,0.008461538
AMA-100-2-RED,Amazom - The Bartley Burbler - Two Pint in Red ,10378,1.0,1,0.008461538
AMA-100-2-RED,Amazom - The Bartley Burbler - Two Pint in Red ,10061,1.0,1,0.008461538
AMA-100-2-SAG,Amazon - The Bartley Burbler - Two Pint in Sage ,10378,1.0,1,0.008571429
AMA-100-2-SAG,Amazon - The Bartley Burbler - Two Pint in Sage ,10069,1.0,1,0.008571429
AMA-100-2-YEL,Amazon - The Bartley Burbler - Two Pint in Yellow,10378,1.0,1,0.008461538
AMA-100-2-YEL,Amazon - The Bartley Burbler - Two Pint in Yellow,10065,1.0,1,0.008461538
AMA-150-1-BLU,Amazon - The Langley Sprinkler - One Pint in Blue ,10385,1.0,1,0.010425
AMA-150-1-BLU,Amazon - The Langley Sprinkler - One Pint in Blue ,10378,1.0,1,0.010425
AMA-150-1-BLU,Amazon - The Langley Sprinkler - One Pint in Blue ,10386,1.0,1,0.010425
AMA-150-1-BLU,Amazon - The Langley Sprinkler - One Pint in Blue ,10081,1.0,1,0.010425
AMA-150-1-DEB,Amazon - The Langley Sprinkler - One Pint in Duck Egg Blue ,10378,1.0,1,0.008461538
AMA-150-1-DEB,Amazon - The Langley Sprinkler - One Pint in Duck Egg Blue ,10394,1.0,1,0.008461538
AMA-150-1-DEB,Amazon - The Langley Sprinkler - One Pint in Duck Egg Blue ,10393,1.0,1,0.008461538
AMA-150-1-DEB,Amazon - The Langley Sprinkler - One Pint in Duck Egg Blue ,10097,1.0,1,0.008461538
AMA-150-1-GRN,Amazon - The Langley Sprinkler - One Pint in Green ,10378,1.0,1,0.010578947
AMA-150-1-GRN,Amazon - The Langley Sprinkler - One Pint in Green ,10382,1.0,1,0.010578947
AMA-150-1-GRN,Amazon - The Langley Sprinkler - One Pint in Green ,10381,1.0,1,0.010578947
AMA-150-1-GRN,Amazon - The Langley Sprinkler - One Pint in Green ,10077,1.0,1,0.010578947
AMA-150-1-RED,Amazon - The Langley Sprinkler - One Pint in Red ,10378,1.0,1,0.009375
AMA-150-1-RED,Amazon - The Langley Sprinkler - One Pint in Red ,10387,1.0,1,0.009375
AMA-150-1-RED,Amazon - The Langley Sprinkler - One Pint in Red ,10388,1.0,1,0.009375
AMA-150-1-RED,Amazon - The Langley Sprinkler - One Pint in Red ,10085,1.0,1,0.009375
AMA-150-1-SAG,Amazon - The Langley Sprinkler - One Pint in Sage ,10392,1.0,1,0.012075
AMA-150-1-SAG,Amazon - The Langley Sprinkler - One Pint in Sage ,10391,1.0,1,0.012075
AMA-150-1-SAG,Amazon - The Langley Sprinkler - One Pint in Sage ,10378,1.0,1,0.012075
AMA-150-1-SAG,Amazon - The Langley Sprinkler - One Pint in Sage ,10093,1.0,1,0.012075
AMA-150-1-YEL,Amazon - The Langley Sprinkler - One Pint in Yellow ,10378,1.0,1,0.008461538
AMA-150-1-YEL,Amazon - The Langley Sprinkler - One Pint in Yellow ,10389,1.0,1,0.008461538
AMA-150-1-YEL,Amazon - The Langley Sprinkler - One Pint in Yellow ,10390,1.0,1,0.008461538
AMA-150-1-YEL,Amazon - The Langley Sprinkler - One Pint in Yellow ,10089,1.0,1,0.008461538
DPDEAL,DPD Deal,100-2-GRN-10,1.0,1,0.0
DPDEAL,DPD Deal,100-2-SAG-10,1.0,1,0.0
DPDEAL,DPD Deal,150-1-BLU-10,1.0,1,0.0
DPDEAL,DPD Deal,150-1-DEB-10,1.0,1,0.0
DPDEAL,DPD Deal,150-1-GRN-10,2.0,1,0.0
DPDEAL,DPD Deal,150-1-SAG-10,1.0,1,0.0
DPDEAL,DPD Deal,450-GRN-4,1.0,1,0.0
DPDEAL,DPD Deal,850-GRN-4,1.0,1,0.0
DPDEAL,DPD Deal,169-1.5-GRN-4,1.0,1,0.0
DS-BRASS,Downspout No 2-3 - Brass,ZNS10981,1.0,30,0.0
DS-BRASS,Downspout No 2-3 - Brass,10520,1.0,1,0.0
DS-BRASS,Downspout No 2-3 - Brass,11536,1.0,1,0.0
DS-GRN,Downspout No.2-3 - Green,10520,1.0,1,0.004477833
DS-GRN,Downspout No.2-3 - Green,10522,1.0,1,0.004477833
DS-GRN,Downspout No.2-3 - Green,10383,1.0,100,0.004477833
EL24BVUS,"Haws Spray Lance – Ball Valve, US Hose Fitting ",2232,1.0,1,0.14983871
EL24BVUS,"Haws Spray Lance – Ball Valve, US Hose Fitting ",10537,1.0,1,0.14983871
EL24BVUS,"Haws Spray Lance – Ball Valve, US Hose Fitting ",10546,1.0,1,0.14983871
EL24BVUS,"Haws Spray Lance – Ball Valve, US Hose Fitting ",10544,1.0,1,0.14983871
EL24BVUS,"Haws Spray Lance – Ball Valve, US Hose Fitting ",10542,1.0,1,0.14983871
EL24BVUS,"Haws Spray Lance – Ball Valve, US Hose Fitting ",147,1.0,1,0.14983871
EL24BVUS,"Haws Spray Lance – Ball Valve, US Hose Fitting ",2231,1.0,1,0.14983871
EL24BVUS,"Haws Spray Lance – Ball Valve, US Hose Fitting ",10296,1.0,1,0.14983871
EL24BVUS,"Haws Spray Lance – Ball Valve, US Hose Fitting ",10303,1.0,1,0.14983871
EL24BVUS,"Haws Spray Lance – Ball Valve, US Hose Fitting ",10305,1.0,1,0.14983871
EL24TRRB,"Haws Spray Lance – Trigger, 12.5mm Ribbed ",10542,1.0,1,0.120185185
EL24TRRB,"Haws Spray Lance – Trigger, 12.5mm Ribbed ",10544,1.0,1,0.120185185
EL24TRRB,"Haws Spray Lance – Trigger, 12.5mm Ribbed ",2232,1.0,1,0.120185185
EL24TRRB,"Haws Spray Lance – Trigger, 12.5mm Ribbed ",5626,1.0,1,0.120185185
EL24TRRB,"Haws Spray Lance – Trigger, 12.5mm Ribbed ",5299,1.0,1,0.120185185
EL24TRRB,"Haws Spray Lance – Trigger, 12.5mm Ribbed ",5631,1.0,1,0.120185185
EL24TRRB,"Haws Spray Lance – Trigger, 12.5mm Ribbed ",2231,1.0,1,0.120185185
EL24TRRB,"Haws Spray Lance – Trigger, 12.5mm Ribbed ",10294,1.0,1,0.120185185
EL24TRRB,"Haws Spray Lance – Trigger, 12.5mm Ribbed ",10298,1.0,1,0.120185185
EL24TRRB,"Haws Spray Lance – Trigger, 12.5mm Ribbed ",10537,1.0,1,0.120185185
EL24TRRB,"Haws Spray Lance – Trigger, 12.5mm Ribbed ",125-GAP,1.0,1,0.120185185
EL24TRUS,"Haws Spray Lance – Trigger, US Hose Fitting ",10544,1.0,1,0.13752809
EL24TRUS,"Haws Spray Lance – Trigger, US Hose Fitting ",10546,1.0,1,0.13752809
EL24TRUS,"Haws Spray Lance – Trigger, US Hose Fitting ",10537,1.0,1,0.13752809
EL24TRUS,"Haws Spray Lance – Trigger, US Hose Fitting ",10542,1.0,1,0.13752809
EL24TRUS,"Haws Spray Lance – Trigger, US Hose Fitting ",2232,1.0,1,0.13752809
EL24TRUS,"Haws Spray Lance – Trigger, US Hose Fitting ",5631,1.0,1,0.13752809
EL24TRUS,"Haws Spray Lance – Trigger, US Hose Fitting ",5626,1.0,1,0.13752809
EL24TRUS,"Haws Spray Lance – Trigger, US Hose Fitting ",2231,1.0,1,0.13752809
EL24TRUS,"Haws Spray Lance – Trigger, US Hose Fitting ",10296,1.0,1,0.13752809
EL24TRUS,"Haws Spray Lance – Trigger, US Hose Fitting ",10298,1.0,1,0.13752809
EL24TRUS,"Haws Spray Lance – Trigger, US Hose Fitting ",125-GAP,1.0,1,0.13752809
F10-10,F10 Oval XL Rose - Coarse (Trade Pack),ZNS10384,10.0,1,0.046262534
F10-10,F10 Oval XL Rose - Coarse (Trade Pack),10467,1.0,1,0.046262534
F10-10,F10 Oval XL Rose - Coarse (Trade Pack),10499,10.0,1,0.046262534
F10-10,F10 Oval XL Rose - Coarse (Trade Pack),10498,10.0,1,0.046262534
F1-10,F1 Round Rose - Fine (Trade Pack),10466,10.0,1,0.052214182
F1-10,F1 Round Rose - Fine (Trade Pack),10467,1.0,1,0.052214182
F1-10,F1 Round Rose - Fine (Trade Pack),ZNS10384,10.0,1,0.052214182
F1-10,F1 Round Rose - Fine (Trade Pack),10465,10.0,1,0.052214182
F11-10,F11 Weed Rose - Medium (Trade Pack),10503,10.0,1,0.046262534
F11-10,F11 Weed Rose - Medium (Trade Pack),10467,1.0,1,0.046262534
F11-10,F11 Weed Rose - Medium (Trade Pack),ZNS10384,10.0,1,0.046262534
F11-10,F11 Weed Rose - Medium (Trade Pack),10502,10.0,1,0.046262534
F12-10,F12 Oval Hose Rose - Coarse (Trade Pack),ZNS10384,20.0,1,0.092222222
F12-10,F12 Oval Hose Rose - Coarse (Trade Pack),10940,10.0,1,0.092222222
F12-10,F12 Oval Hose Rose - Coarse (Trade Pack),10940-A,10.0,1,0.092222222
F12-10,F12 Oval Hose Rose - Coarse (Trade Pack),10467,1.0,1,0.092222222
F12-10,F12 Oval Hose Rose - Coarse (Trade Pack),10506,10.0,1,0.092222222
F12-10,F12 Oval Hose Rose - Coarse (Trade Pack),10207,10.0,1,0.092222222
F14-10,F14 General Purpose Rose - Extra Coarse (Trade Pack),10509,10.0,1,0.037036667
F14-10,F14 General Purpose Rose - Extra Coarse (Trade Pack),10467,1.0,1,0.037036667
F14-10,F14 General Purpose Rose - Extra Coarse (Trade Pack),10210,10.0,1,0.037036667
F16-10,F16 General Purpose Rose - Coarse (Trade Pack),10467,1.0,1,0.047897196
F16-10,F16 General Purpose Rose - Coarse (Trade Pack),10512,10.0,1,0.047897196
F16-10,F16 General Purpose Rose - Coarse (Trade Pack),10213,10.0,1,0.047897196
F2-10,F2 Round Rose - Medium (Trade Pack),10467,1.0,1,0.045757576
F2-10,F2 Round Rose - Medium (Trade Pack),10470,10.0,1,0.045757576
F2-10,F2 Round Rose - Medium (Trade Pack),ZNS10384,10.0,1,0.045757576
F2-10,F2 Round Rose - Medium (Trade Pack),10177,10.0,1,0.045757576
F3-10,F3 Round Rose - Coarse (Trade Pack),ZNS10384,10.0,1,0.055336134
F3-10,F3 Round Rose - Coarse (Trade Pack),10467,1.0,1,0.055336134
F3-10,F3 Round Rose - Coarse (Trade Pack),10474,10.0,1,0.055336134
F3-10,F3 Round Rose - Coarse (Trade Pack),10180,10.0,1,0.055336134
F4-10,F4 Oval Rose - Fine (Trade Pack),10477,10.0,1,0.044650582
F4-10,F4 Oval Rose - Fine (Trade Pack),10467,1.0,1,0.044650582
F4-10,F4 Oval Rose - Fine (Trade Pack),ZNS10384,10.0,1,0.044650582
F4-10,F4 Oval Rose - Fine (Trade Pack),10183,10.0,1,0.044650582
F5-10,F5 Oval Rose - Medium (Trade Pack),ZNS10384,10.0,1,0.046262534
F5-10,F5 Oval Rose - Medium (Trade Pack),10467,1.0,1,0.046262534
F5-10,F5 Oval Rose - Medium (Trade Pack),10481,10.0,1,0.046262534
F5-10,F5 Oval Rose - Medium (Trade Pack),10186,10.0,1,0.046262534
F6-10,F6 Oval Rose - Coarse (Trade Pack),10467,1.0,1,0.041980198
F6-10,F6 Oval Rose - Coarse (Trade Pack),10485,10.0,1,0.041980198
F6-10,F6 Oval Rose - Coarse (Trade Pack),ZNS10384,10.0,1,0.041980198
F6-10,F6 Oval Rose - Coarse (Trade Pack),10189,10.0,1,0.041980198
F7-10,F7 General Purpose Rose - Coarse (Trade Pack),10467,1.0,1,0.033887776
F7-10,F7 General Purpose Rose - Coarse (Trade Pack),10489,10.0,1,0.033887776
F7-10,F7 General Purpose Rose - Coarse (Trade Pack),10192,10.0,1,0.033887776
F8-10,F8 General Purpose Rose - Medium (Trade Pack),10492,10.0,1,0.034957204
F8-10,F8 General Purpose Rose - Medium (Trade Pack),10467,1.0,1,0.034957204
F8-10,F8 General Purpose Rose - Medium (Trade Pack),10195,10.0,1,0.034957204
F9-10,F9 Seed Rose - Fine (Trade Pack),10467,1.0,1,0.052469136
F9-10,F9 Seed Rose - Fine (Trade Pack),10495,10.0,1,0.052469136
F9-10,F9 Seed Rose - Fine (Trade Pack),ZNS10384,10.0,1,0.052469136
F9-10,F9 Seed Rose - Fine (Trade Pack),10198,10.0,1,0.052469136
FAR2009-48,FINE AS RAIN SPINNER STAND,ZNS10170,1.0,1,0.0
FAR2009-48,FINE AS RAIN SPINNER STAND,FAR2009-BACKING BOARDS,1.0,1,0.0
LPDEAL,Large Pallet Deal,100-2-BLU-10,1.0,1,0.0
LPDEAL,Large Pallet Deal,100-2-DEB-10,2.0,1,0.0
LPDEAL,Large Pallet Deal,100-2-GRN-10,2.0,1,0.0
LPDEAL,Large Pallet Deal,100-2-SAG-10,2.0,1,0.0
LPDEAL,Large Pallet Deal,150-1-BLU-10,1.0,1,0.0
LPDEAL,Large Pallet Deal,150-1-DEB-10,2.0,1,0.0
LPDEAL,Large Pallet Deal,150-1-GRN-10,2.0,1,0.0
LPDEAL,Large Pallet Deal,150-1-SAG-10,2.0,1,0.0
LPDEAL,Large Pallet Deal,450-GRN-4,6.0,1,0.0
LPDEAL,Large Pallet Deal,850-GRN-4,5.0,1,0.0
LPDEAL,Large Pallet Deal,169-1.5-GRN-4,5.0,1,0.0
R100-BLU,R100 Rose - Blue,10520,1.0,1,0.005625
R100-BLU,R100 Rose - Blue,10796,1.0,1,0.005625
R100-DEB,R100 Rose - Duck Egg Blue,10520,1.0,1,0.005625
R100-DEB,R100 Rose - Duck Egg Blue,10797,1.0,1,0.005625
R100-GRN,R100 Rose - Green,10520,1.0,1,0.0046875
R100-GRN,R100 Rose - Green,10274,1.0,1,0.0046875
R100-RCL,R100 Rose - Black,10520,1.0,1,0.00625
R100-RCL,R100 Rose - Black,11112,1.0,1,0.00625
R100-RED,R100 Rose - Red,10520,1.0,1,0.005
R100-RED,R100 Rose - Red,10799,1.0,1,0.005
R100-SAG,R100 Rose - Sage,10520,1.0,1,0.005
R100-SAG,R100 Rose - Sage,10800,1.0,1,0.005
R100-YEL,R100 Rose - Yellow,10520,1.0,1,0.00625
R100-YEL,R100 Rose - Yellow,10801,1.0,1,0.00625
R150-BLU,R150 Rose - Blue,10520,1.0,1,0.006105611
R150-BLU,R150 Rose - Blue,10081,1.0,1,0.006105611
R150-DEB,R150 Rose - Duck Egg Blue,10520,1.0,1,0.005494118
R150-DEB,R150 Rose - Duck Egg Blue,10097,1.0,1,0.005494118
R150-GRN,R150 Rose - Green,10520,1.0,1,0.004781341
R150-GRN,R150 Rose - Green,10077,1.0,1,0.004781341
R150-RED,R150 Rose - Red,10520,1.0,1,0.005416667
